name,location,specialty,facility_type,place_id,latitude,longitude,vicinity,rating,reviews,is_open_now,opening_hours,phone_number,website,emergency_facility,response_probability,distance_from_center,has_phone,has_website,collected_at
Guru pratap gautam muni nursing home,"02, Yewalewadi Rd, behind Chudhari Hardware, Danny Mehata Nagar, Kondhwa Budruk, Pune, Maharashtra 411048, India",General,establishment,ChIJx4m3bADrwjsROeMJR9fHG_Y,18.4449962,73.89358770000001,"02, Yewalewadi Rd, behind Chudhari Hardware, Danny Mehata Nagar, Kondhwa Budruk, Pune, Maharashtra 411048, India",5.0,2,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,,True,0.7,3042.360645602548,0,0,2026-04-08T12:54:53.065107
Welfare multi-speciality hospital,"jagdamba chowk, next to gagan cefiro, behind Ambekar hotel, Undri, Pune, Maharashtra 411060, India",General,establishment,ChIJyVG6HtbrwjsROLD-nqxRQis,18.4483269,73.9109531,"jagdamba chowk, next to gagan cefiro, behind Ambekar hotel, Undri, Pune, Maharashtra 411060, India",5.0,35,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",095112 95983,,True,0.7999999999999999,3074.113474737133,1,0,2026-04-08T12:54:53.269057
AYUSH HOSPITAL,"Shop no. 4 shivaprasad complex, in front of dharmavat petrol pump, Pisoli, Pune, Maharashtra 411060, India",General,establishment,ChIJ8xCZyk7qwjsR0FqVUug8eNQ,18.449276,73.9045424,"Shop no. 4 shivaprasad complex, in front of dharmavat petrol pump, Pisoli, Pune, Maharashtra 411060, India",4.9,74,True,"['Monday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20091:00\u202fPM']",090962 42346,,True,0.7999999999999999,3167.7920627174044,1,0,2026-04-08T12:54:53.570222
PHRC Lifespace Organisation,"CWX8+4X2, Wadachi Wadi Rd, Undri, Pune, Maharashtra 411060, India",General,establishment,ChIJF1BvBwDrwjsRMpynLzEpQSg,18.4477605,73.917379,"CWX8+4X2, Wadachi Wadi Rd, Undri, Pune, Maharashtra 411060, India",5.0,4,False,[],,http://www.phrclife.com/,True,0.55,3171.4571818317004,0,1,2026-04-08T12:54:53.745253
Jijauu Medicals,"tilekar ngr, kondhwa bk, sai krishna apt, Kondhwa Budruk, Pune, Maharashtra 411048, India",Pharmacy,drugstore,ChIJJV4YdrLrwjsRDLv9RDqfpEQ,18.4418316,73.8865823,"tilekar ngr, kondhwa bk, sai krishna apt, Kondhwa Budruk, Pune, Maharashtra 411048, India",0.0,0,True,"['Monday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u200910:00\u202fPM']",083790 90072,,True,0.7999999999999999,3189.3359914417315,1,0,2026-04-08T12:54:53.964518
Shreenath Hospital,"CVWR+398, Rupnagar Rd, Sambhajinagar, Kondhwa Budruk, Pune, Maharashtra 411048, India",General,establishment,ChIJGwAAx1XqwjsRzdZ_DtVGXjQ,18.445158,73.89095069999999,"CVWR+398, Rupnagar Rd, Sambhajinagar, Kondhwa Budruk, Pune, Maharashtra 411048, India",0.0,0,False,[],,,True,0.5,3198.7974864421726,0,0,2026-04-08T12:54:54.167245
Gayatri Child Clinic,"Shop no.118, 1st floor, VTP The Market Place, above Chitale Bandhu Mithaiwale, Undri, Pune, Maharashtra 411060, India",General Practice,doctor,ChIJISLQGmXrwjsRDXnPKt5Vm6U,18.4494423,73.9125452,"Shop no.118, 1st floor, VTP The Market Place, above Chitale Bandhu Mithaiwale, Undri, Pune, Maharashtra 411060, India",4.9,140,True,"['Monday: 10:30\u202fAM\u2009–\u20092:00\u202fPM, 6:00\u2009–\u20098:00\u202fPM', 'Tuesday: 10:30\u202fAM\u2009–\u20092:00\u202fPM, 6:00\u2009–\u20099:00\u202fPM', 'Wednesday: 10:30\u202fAM\u2009–\u20092:00\u202fPM, 6:00\u2009–\u20098:00\u202fPM', 'Thursday: Closed', 'Friday: Closed', 'Saturday: Closed', 'Sunday: Closed']",079724 76072,https://g.co/kgs/PjZHbt,True,0.85,3221.973598789945,1,1,2026-04-08T12:54:54.498771
Maxwell Forever,"Shop no. 4&5, Rama heritage, Wadachi Wadi Rd, opp. of Astonia classic, Undri, Pune, Maharashtra 411060, India",General,establishment,ChIJfzXHtEHrwjsR7pU176EBOh0,18.4483815,73.91732209999999,"Shop no. 4&5, Rama heritage, Wadachi Wadi Rd, opp. of Astonia classic, Undri, Pune, Maharashtra 411060, India",4.3,6,True,"['Monday: 8:00\u202fAM\u2009–\u200911:30\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u200911:30\u202fPM', 'Wednesday: Open 24 hours', 'Thursday: 8:00\u202fAM\u2009–\u200911:30\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u200911:30\u202fPM', 'Saturday: Open 24 hours', 'Sunday: 8:00\u202fAM\u2009–\u200911:30\u202fPM']",072495 01302,https://knowledgeofmedicine72.blogspot.com/?m=1,True,0.85,3234.5855771183274,1,1,2026-04-08T12:54:54.786016
Eye Care Centre - Specialized Treatment for Cataract | LASIK Surgery | Glaucoma | Retina Disorders | Squint,"2nd floor, Urban Nest by VTP Group, 209, Katraj-Hadapsar Bypass Rd, above Kaka Halwai, Undri, Pune, Maharashtra 411060, India",General Practice,doctor,ChIJnbiRm9brwjsREn6Y_73dHhg,18.449718,73.9123699,"2nd floor, Urban Nest by VTP Group, 209, Katraj-Hadapsar Bypass Rd, above Kaka Halwai, Undri, Pune, Maharashtra 411060, India",0.0,0,True,"['Monday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20098:00\u202fPM']",080 6510 5066,https://www.pristyncare.com/pune/c/ophthalmology/?utm_source=gmb&utm_medium=organic&utm_campaign=14752036439757993149&utm_term=doctor&utm_content=website_link,True,0.85,3249.0504316510087,1,1,2026-04-08T12:54:55.119339
Pristyn Care,"Shop No. 209, Urban Nest by VTP Group, 2nd Floor, Katraj-Hadapsar Bypass Rd, above Kaka Halwai, Undri, Pune, Maharashtra 411060, India",General Practice,doctor,ChIJR4xmPg3rwjsR73FD79UqL-M,18.4497689,73.9123699,"Shop No. 209, Urban Nest by VTP Group, 2nd Floor, Katraj-Hadapsar Bypass Rd, above Kaka Halwai, Undri, Pune, Maharashtra 411060, India",0.0,0,True,"['Monday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 11:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 11:00\u202fAM\u2009–\u20098:00\u202fPM']",080 6510 5066,https://www.pristyncare.com/,True,0.85,3254.6318470887372,1,1,2026-04-08T12:54:55.357647
Purandar Medical,"Shop Number 2,Arjun Building,Saswad Kondhwa Road,Kondhwa Budru, near Angraj Hotel, Kondhwa Budruk, Pune, Maharashtra 411048, India",General,drugstore,ChIJrVLL_2HqwjsRJqMyNtNkMtY,18.4474312,73.892633,"Shop Number 2,Arjun Building,Saswad Kondhwa Road,Kondhwa Budru, near Angraj Hotel, Kondhwa Budruk, Pune, Maharashtra 411048, India",4.3,8,True,"['Monday: 10:00\u202fAM\u2009–\u200910:30\u202fPM', 'Tuesday: 10:00\u202fAM\u2009–\u200910:30\u202fPM', 'Wednesday: 10:00\u202fAM\u2009–\u200910:30\u202fPM', 'Thursday: 10:00\u202fAM\u2009–\u200910:30\u202fPM', 'Friday: 10:00\u202fAM\u2009–\u200910:30\u202fPM', 'Saturday: 10:00\u202fAM\u2009–\u200910:30\u202fPM', 'Sunday: 11:30\u202fAM\u2009–\u200910:30\u202fPM']",097669 87073,,True,0.7999999999999999,3328.74103185913,1,0,2026-04-08T12:54:55.595328
Lotus Children’s clinic & Vaccination centre,"Shop no. 4, Onyx complex, Tilekar Nagar Chowk, Yewalewadi Rd, Kondhwa Budruk, Pune, Maharashtra 411048, India",General Practice,doctor,ChIJ2fDskzXrwjsRbT7fybtCFUI,18.4435111,73.8858254,"Shop no. 4, Onyx complex, Tilekar Nagar Chowk, Yewalewadi Rd, Kondhwa Budruk, Pune, Maharashtra 411048, India",4.9,157,True,"['Monday: 9:30\u202fAM\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Tuesday: 9:30\u202fAM\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Wednesday: 9:30\u202fAM\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Thursday: 9:30\u202fAM\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Friday: 9:30\u202fAM\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Saturday: 9:30\u202fAM\u2009–\u20092:00\u202fPM, 6:00\u2009–\u200910:00\u202fPM', 'Sunday: 10:00\u202fAM\u2009–\u20091:00\u202fPM']",081494 02155,,True,0.7999999999999999,3380.9041498330907,1,0,2026-04-08T12:54:55.832351
Pathkind Labs,"Shop No 21, Aaradhyam Society, Yewalewadi Rd, Tilekar Nagar, Kondhwa Budruk, Pune, Maharashtra 411048, India",General,establishment,ChIJm664Q7_rwjsROGIOg3clv5Q,18.4433533,73.8855781,"Shop No 21, Aaradhyam Society, Yewalewadi Rd, Tilekar Nagar, Kondhwa Budruk, Pune, Maharashtra 411048, India",4.9,381,True,"['Monday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Tuesday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Wednesday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Thursday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Friday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Saturday: 7:00\u202fAM\u2009–\u20098:00\u202fPM', 'Sunday: 7:00\u202fAM\u2009–\u20092:00\u202fPM']",098235 48053,https://nearby.pathkindlabs.com/pathkind-labs-kondhwa-budruk-pune-34781/home,True,0.85,3385.446690084884,1,1,2026-04-08T12:54:56.161366
SANJIWANEE MEDICAL AND GENERAL STORE,"VADACHI WADI ROAD, UNDRI,, FW28+3M3, Undri, Pune, Maharashtra 411060, India",General,establishment,ChIJ6VzP6jbqwjsRmoumZtZZWm4,18.4501437,73.9166762,"VADACHI WADI ROAD, UNDRI,, FW28+3M3, Undri, Pune, Maharashtra 411060, India",5.0,2,False,[],095270 00034,,True,0.6,3399.745041372224,1,0,2026-04-08T12:54:56.383575
"Flamingo Hospital, Pune","Ground Floor, Sky Pavillion, Atur Nagar, Undri, Pune, Maharashtra 411060, India",General,establishment,ChIJffQgeInrwjsRVD8KyorTNKo,18.4509646,73.9138809,"Ground Floor, Sky Pavillion, Atur Nagar, Undri, Pune, Maharashtra 411060, India",0.0,0,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,,True,0.7,3414.8388580932133,0,0,2026-04-08T12:54:56.668206
Nutra Siddhi Network,"Office No 103, 1st Floor, Siddhivinayak Distributor, SUN RADIANT, S No 36/1B, opp. Angraj Dhaba, कोंढवा, पुणे, महाराष्ट्र 411048, India",General,establishment,ChIJAQAAX1bqwjsRvjL7CIuFxDI,18.4480495,73.8916395,"Office No 103, 1st Floor, Siddhivinayak Distributor, SUN RADIANT, S No 36/1B, opp. Angraj Dhaba, कोंढवा, पुणे, महाराष्ट्र 411048, India",0.0,0,False,[],085548 55412,http://nutrasiddhinetwork.com/,True,0.65,3438.7739774810348,1,1,2026-04-08T12:54:56.920902
JAIHIND MULTISPECIALITY HOSPITAL,"1st Floor, Purvant Heights, Chowk, near Undri, Undri, Pune, Maharashtra 411060, India",General,establishment,ChIJm45yONzrwjsRTYhvwjhKoG4,18.4507158,73.9169423,"1st Floor, Purvant Heights, Chowk, near Undri, Undri, Pune, Maharashtra 411060, India",4.8,50,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",093710 06659,,True,0.7999999999999999,3468.7953834747746,1,0,2026-04-08T12:54:57.287228
Mahalaxmi Medical,"shop no 2,Ghule building, Near Maruti mandir, undri, undri, pune., Undri, Pune, Maharashtra 411060, India",General,establishment,ChIJg_E85DbqwjsRubBuGV7URkk,18.4509047,73.9164844,"shop no 2,Ghule building, Near Maruti mandir, undri, undri, pune., Undri, Pune, Maharashtra 411060, India",3.0,2,True,"['Monday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u200911:00\u202fPM']",098502 94613,,True,0.7999999999999999,3475.035493282527,1,0,2026-04-08T12:54:57.602644
Manaswi Medical and General stores,"Rajdeep complex shop nu 102,undri chowk, Undri - Hadapsar Rd, opp. to pnb bank, Atur Nagar, Undri, Pune, Maharashtra 411060, India",General,establishment,ChIJOW-iGDjqwjsRCBscfV7ZBWk,18.4512937,73.9155553,"Rajdeep complex shop nu 102,undri chowk, Undri - Hadapsar Rd, opp. to pnb bank, Atur Nagar, Undri, Pune, Maharashtra 411060, India",5.0,4,True,"['Monday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200910:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u200910:00\u202fPM']",080071 94442,,True,0.7999999999999999,3490.7214171406154,1,0,2026-04-08T12:54:57.915618
PHRC LIFESPACE ORGANISATION - POONA LIFESPACE INTERNATIONAL,"FW29+839, NH 65, Undri, Pune, Maharashtra 411060, India",General,establishment,ChIJg5J2PADrwjsRCTQSkmFrznE,18.4507754,73.9176995,"FW29+839, NH 65, Undri, Pune, Maharashtra 411060, India",0.0,0,False,[],,,True,0.5,3499.4453962591383,0,0,2026-04-08T12:54:58.309600
Alex's man's parlour,"FW28+R4C, Atur Nagar, Undri, Pune, Maharashtra 411060, India",General,establishment,ChIJ0xieCn7rwjsRpgNp5zblgP0,18.4520579,73.9152563,"FW28+R4C, Atur Nagar, Undri, Pune, Maharashtra 411060, India",4.2,6,False,[],,,True,0.5,3565.4482474710044,0,0,2026-04-08T12:54:58.530551
Sangam Hospital - Undri IVF & Maternity Centre,"Survey 59/1A/1, Orchids The International School Rd, opposite Orchids International school, Bellagio, Undri, Pune, Maharashtra 411060, India",General,establishment,ChIJf5QnXTXrwjsR8DfHeoDmxj8,18.4536767,73.9118069,"Survey 59/1A/1, Orchids The International School Rd, opposite Orchids International school, Bellagio, Undri, Pune, Maharashtra 411060, India",4.7,190,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",087886 15687,https://sangamhospital.in/,True,0.85,3675.62863518028,1,1,2026-04-08T12:54:58.784078
Pawan medical,"FW36+HVX, Atur Hills Rd, Bellagio, Undri, Pune, Maharashtra 411060, India",General,establishment,ChIJf10-cADrwjsRkeF_-UsFP7k,18.4539799,73.91223540000001,"FW36+HVX, Atur Hills Rd, Bellagio, Undri, Pune, Maharashtra 411060, India",5.0,1,True,"['Monday: 7:30\u202fAM\u2009–\u200912:00\u202fAM', 'Tuesday: 7:30\u202fAM\u2009–\u200912:00\u202fAM', 'Wednesday: 7:30\u202fAM\u2009–\u200912:00\u202fAM', 'Thursday: 7:30\u202fAM\u2009–\u200912:00\u202fAM', 'Friday: 7:30\u202fAM\u2009–\u200912:00\u202fAM', 'Saturday: 7:30\u202fAM\u2009–\u200912:00\u202fAM', 'Sunday: 7:30\u202fAM\u2009–\u200912:00\u202fAM']",,,True,0.7,3715.1763130694467,0,0,2026-04-08T12:54:58.989262
Dr. Shalini,"Shop No. 105, First Floor, land mark building, near Euro School, Bellagio, Undri, Pune, Maharashtra 411060, India",General Practice,doctor,ChIJz0YDAezrwjsR5pM5GdLrxBQ,18.4538985,73.91422109999999,"Shop No. 105, First Floor, land mark building, near Euro School, Bellagio, Undri, Pune, Maharashtra 411060, India",4.9,750,True,"['Monday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 5:30\u2009–\u20099:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 5:30\u2009–\u20099:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 5:30\u2009–\u20099:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 5:30\u2009–\u20099:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 5:30\u2009–\u20099:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u20092:00\u202fPM, 5:30\u2009–\u20099:00\u202fPM', 'Sunday: Closed']",098232 59200,https://drshalinivijay.com/,True,0.85,3741.6466665291896,1,1,2026-04-08T12:54:59.494795
Pathogem pathology,"Shree sadan bulding, shop no 2, oppsite uero school, Undri, Pune, Maharashtra 411060, India",General Practice,doctor,ChIJb-yTD7DrwjsRPFroZbUUJAQ,18.4540543,73.9145345,"Shree sadan bulding, shop no 2, oppsite uero school, Undri, Pune, Maharashtra 411060, India",4.0,21,True,"['Monday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Tuesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Wednesday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Thursday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Friday: 8:00\u202fAM\u2009–\u20099:00\u202fPM', 'Saturday: 8:00\u202fAM\u2009–\u20099:30\u202fPM', 'Sunday: 8:00\u202fAM\u2009–\u20092:00\u202fPM']",090113 49933,,True,0.7999999999999999,3765.23621677833,1,0,2026-04-08T12:54:59.795881
Balasaheb Deoras Ruganalay (proposed) बाळासाहेब देवरस रुग्णालय (नियोजित ) पुणे,"Sr. No. 31/3, Khadi Machine Chowk, Pisoli Rd, Tyni Audyogic Wasahat, Kondhwa, Pune, Maharashtra 411048, India",General,establishment,ChIJrcIYr6nrwjsRGttbcFgdg7w,18.452004,73.8930396,"Sr. No. 31/3, Khadi Machine Chowk, Pisoli Rd, Tyni Audyogic Wasahat, Kondhwa, Pune, Maharashtra 411048, India",4.9,9,False,[],090046 11125,https://bdrpune.org/,True,0.65,3769.3732390545383,1,1,2026-04-08T12:55:00.020996
Hospital,"Kondhwa - Saswad Rd, Handewadi, Pune, Maharashtra 411060, India",General,establishment,ChIJKRSm9orrwjsRqGf-wncVbMQ,18.4519048,73.9217905,"Kondhwa - Saswad Rd, Handewadi, Pune, Maharashtra 411060, India",0.0,0,False,[],087669 12794,,True,0.6,3772.683004562096,1,0,2026-04-08T12:55:00.189771
SMARAN MEDICAL STORE,"Shop No 8, Samarth Nivara, Khopade Nagar Road, Pune, Maharashtra 411046, India",Pharmacy,electronics_store,ChIJgaDZ5JPrwjsRM2uIB9HsQS4,18.4348346,73.8746094,"Shop No 8, Samarth Nivara, Khopade Nagar Road, Pune, Maharashtra 411046, India",0.0,0,True,"['Monday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Tuesday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Wednesday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Thursday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Friday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Saturday: 9:00\u202fAM\u2009–\u200911:00\u202fPM', 'Sunday: 9:00\u202fAM\u2009–\u200911:00\u202fPM']",099757 61894,,True,0.7999999999999999,3776.4059904357,1,0,2026-04-08T12:55:00.408527
Shree Datt Medical,"FW2C+RM5, Kondhwa - Saswad Rd, opposite Sinhgad College, Yewalewadi, Handewadi, Pune, Maharashtra 411060, India",General,establishment,ChIJw_1GUzDqwjsRLQi3L5Uw-QM,18.4520191,73.92173319999999,"FW2C+RM5, Kondhwa - Saswad Rd, opposite Sinhgad College, Yewalewadi, Handewadi, Pune, Maharashtra 411060, India",0.0,0,False,[],,,True,0.5,3781.8544600991363,0,0,2026-04-08T12:55:00.647776
Sai Sneh Hospital,"Pune - Satara Rd, opp. PMT Bus Depot, Katraj Vasahat, Katraj, Pune, Maharashtra 411046, India",General Practice,doctor,ChIJJQvHns7qwjsRy0LYlr8F78U,18.4463945,73.8596512,"Pune - Satara Rd, opp. PMT Bus Depot, Katraj Vasahat, Katraj, Pune, Maharashtra 411046, India",4.7,424,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",088881 50101,https://www.saisnehhospital.com/,True,0.85,5766.587924393633,1,1,2026-04-08T12:55:00.902296
Aura Multispeciality Hospital,"s.no33, Phale Nagar, Datta Nagar Road Near Reliance Fresh Mall, Kalubai Nagar, Shriram Nagar, Ambegaon Budruk, Pune46, Pune, Maharashtra 411046, India",General,establishment,ChIJXbJvmczrwjsR2nnLMYmpX2s,18.4533298,73.85095559999999,"s.no33, Phale Nagar, Datta Nagar Road Near Reliance Fresh Mall, Kalubai Nagar, Shriram Nagar, Ambegaon Budruk, Pune46, Pune, Maharashtra 411046, India",4.6,719,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",076204 42624,https://aurahospitalpune.com/,True,0.85,6947.879799661376,1,1,2026-04-08T12:55:01.121600
JEEVANDHARA MULTISPECIALITY HOSPITAL-|BEST ICU CARE CARDIAC CARE KATRAJ PUNE|,"SR.NO 84/2-D, FIRST FLOOR, BHAGIRATHI SQUARE, BUILDING, Morebaug Rd, Kanchan Nagari, Katraj, Pune, Maharashtra 411046, India",General,establishment,ChIJ41sYWwTrwjsRRXONpNhtyjQ,18.4492795,73.8579393,"SR.NO 84/2-D, FIRST FLOOR, BHAGIRATHI SQUARE, BUILDING, Morebaug Rd, Kanchan Nagari, Katraj, Pune, Maharashtra 411046, India",4.0,103,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",,,True,0.7,6084.483630028293,0,0,2026-04-08T12:55:01.504672
Siddhivinayak Hospital Sukhsagar Nagar,"Part No. 2, Ambamatha Mandir, Lane No. 3, near Mahesh Bank, Sukhsagar Nagar, Katraj, Pune, Maharashtra 411046, India",General,establishment,ChIJ_cH0QjvrwjsRON_jGooY_dA,18.4558945,73.8710775,"Part No. 2, Ambamatha Mandir, Lane No. 3, near Mahesh Bank, Sukhsagar Nagar, Katraj, Pune, Maharashtra 411046, India",4.7,188,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",020 2696 1600,,True,0.7999999999999999,5450.081069325012,1,0,2026-04-08T12:55:01.722193
Bharati Hospital,"College of Nursing, 3, Pune - Satara Rd, Bharati Vidyapeeth Campus, Dhankawadi, Pune, Maharashtra 411043, India",General,establishment,ChIJHXnTdMfqwjsRZXmanedwbxM,18.459349,73.857241,"College of Nursing, 3, Pune - Satara Rd, Bharati Vidyapeeth Campus, Dhankawadi, Pune, Maharashtra 411043, India",4.2,2872,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",020 4055 5555,https://bharatihospital.com/,True,0.85,6790.471673025566,1,1,2026-04-08T12:55:02.038715
Siddhi Hospital,"ढांकावड़े पाटील टाउनशिप, Pune - Satara Rd, behind HP Petrol Pump, Panchod, Balaji Nagar, Pune, Maharashtra 411043, India",General Practice,doctor,ChIJISBjLLnqwjsR4F599NWy8ok,18.4641339,73.8592262,"ढांकावड़े पाटील टाउनशिप, Pune - Satara Rd, behind HP Petrol Pump, Panchod, Balaji Nagar, Pune, Maharashtra 411043, India",4.6,2000,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",074474 34524,http://www.siddhihospital.in/,True,0.85,6983.982564682969,1,1,2026-04-08T12:55:02.319706
Pawar Multispeciality Hospital & Diagnostic Centre Pvt Ltd,"Survey No 22, Plot 49, Balajinagar, Satara Rd, near Ellora Palace, New Rajgad Society, Panchod, Dhankawadi, Pune, Maharashtra 411043, India",General Practice,doctor,ChIJk-CU1XPrwjsRklGDqclo2wI,18.4658543,73.8600141,"Survey No 22, Plot 49, Balajinagar, Satara Rd, near Ellora Palace, New Rajgad Society, Panchod, Dhankawadi, Pune, Maharashtra 411043, India",4.5,1448,True,"['Monday: Open 24 hours', 'Tuesday: Open 24 hours', 'Wednesday: Open 24 hours', 'Thursday: Open 24 hours', 'Friday: Open 24 hours', 'Saturday: Open 24 hours', 'Sunday: Open 24 hours']",090287 17979,https://www.pawarhospitalpune.com/,True,0.85,7058.062111066302,1,1,2026-04-08T12:55:02.669331
